timestamp,close,high,low,trade_count,open,volume,vwap
2024-02-29 07:06:00-05:00,434.481,434.5,434.481,22,434.5,2995,434.491738
2024-02-29 07:07:00-05:00,434.49,434.5,434.49,11,434.5,5398,434.499302
2024-02-29 07:08:00-05:00,434.61,434.62,434.55,18,434.55,1543,434.59963
2024-02-29 07:10:00-05:00,434.51,434.53,434.51,8,434.53,907,434.512358
2024-02-29 07:11:00-05:00,434.59,434.6,434.55,19,434.55,11485,434.558071
2024-02-29 07:12:00-05:00,434.38,434.38,434.38,19,434.38,608,434.38
2024-02-29 07:13:00-05:00,434.5,434.5,434.47,4,434.47,210,434.485
2024-02-29 07:14:00-05:00,434.48,434.48,434.48,6,434.48,398,434.48
2024-02-29 07:15:00-05:00,434.5,434.5,434.5,8,434.5,169,434.5
2024-02-29 07:16:00-05:00,434.471,434.471,434.471,6,434.471,3434,434.471
2024-02-29 07:17:00-05:00,434.42,434.42,434.42,6,434.42,704,434.42
2024-02-29 07:18:00-05:00,434.44,434.44,434.44,4,434.44,479,434.44
2024-02-29 07:19:00-05:00,434.39,434.39,434.39,15,434.39,355,434.39
2024-02-29 07:20:00-05:00,434.29,434.31,434.28,18,434.28,547,434.294667
2024-02-29 07:21:00-05:00,434.23,434.28,434.22,21,434.28,860,434.243162
2024-02-29 07:22:00-05:00,434.28,434.28,434.2,16,434.2,1500,434.259791
2024-02-29 07:23:00-05:00,434.331,434.35,434.301,13,434.301,1290,434.329322
2024-02-29 07:24:00-05:00,434.35,434.37,434.34,12,434.37,622,434.356
2024-02-29 07:25:00-05:00,434.4,434.4,434.35,43,434.35,5258,434.373122
2024-02-29 07:26:00-05:00,434.45,434.45,434.45,4,434.45,401,434.45
2024-02-29 07:27:00-05:00,434.47,434.48,434.47,5,434.48,232,434.475
2024-02-29 07:28:00-05:00,434.36,434.45,434.36,9,434.45,434,434.419492
2024-02-29 07:29:00-05:00,434.371,434.371,434.33,11,434.33,3214,434.356129
2024-02-29 07:32:00-05:00,434.35,434.35,434.35,2,434.35,151,434.35
2024-02-29 07:33:00-05:00,434.45,434.45,434.431,5,434.431,1327,434.43566
2024-02-29 07:35:00-05:00,434.54,434.54,434.5,26,434.5,1941,434.518472
2024-02-29 07:36:00-05:00,434.47,434.47,434.47,17,434.47,2725,434.47
2024-02-29 07:37:00-05:00,434.39,434.39,434.34,10,434.34,396,434.356667
2024-02-29 07:39:00-05:00,434.37,434.39,434.37,8,434.39,453,434.380526
2024-02-29 07:40:00-05:00,434.3,434.3,434.28,17,434.28,2665,434.299101
2024-02-29 07:43:00-05:00,434.11,434.15,434.11,25,434.15,987,434.128667
2024-02-29 07:45:00-05:00,434.26,434.26,434.26,5,434.26,276,434.26
2024-02-29 07:46:00-05:00,434.3,434.3,434.3,9,434.3,799,434.3
2024-02-29 07:49:00-05:00,434.28,434.33,434.261,11,434.3,1330,434.283533
2024-02-29 07:50:00-05:00,434.24,434.269,434.24,14,434.25,709,434.251807
2024-02-29 07:51:00-05:00,434.27,434.27,434.27,12,434.27,524,434.27
2024-02-29 07:52:00-05:00,434.3,434.32,434.28,9,434.28,683,434.304201
2024-02-29 07:53:00-05:00,434.24,434.25,434.24,13,434.24,2179,434.248983
2024-02-29 07:55:00-05:00,434.34,434.36,434.33,21,434.33,1732,434.341388
2024-02-29 07:56:00-05:00,434.4,434.42,434.4,19,434.4,1054,434.405
2024-02-29 07:57:00-05:00,434.36,434.37,434.36,10,434.37,2703,434.364953
2024-02-29 07:58:00-05:00,434.4,434.4,434.4,5,434.4,217,434.4
2024-02-29 07:59:00-05:00,434.36,434.36,434.36,7,434.36,170,434.36
2024-02-29 08:00:00-05:00,434.39,434.8496,434.1,269,434.5,32206,434.413061
2024-02-29 08:01:00-05:00,434.28,435.73,434.21,158,434.32,12243,435.13563
2024-02-29 08:02:00-05:00,434.19,435.26,433.36,148,434.26,7813,434.36768
2024-02-29 08:03:00-05:00,434.3,435.48,433.75,115,435.45,8077,434.479158
2024-02-29 08:04:00-05:00,435.78,435.78,433.78,93,433.78,1683,435.123579
2024-02-29 08:05:00-05:00,435.19,435.75,434.33,212,435.75,16960,435.082619
2024-02-29 08:06:00-05:00,434.53,434.54,434.48,26,434.49,2724,434.505734
2024-02-29 08:07:00-05:00,434.39,434.43,434.31,28,434.43,1709,434.383923
2024-02-29 08:08:00-05:00,434.38,434.38,434.38,13,434.38,761,434.38
2024-02-29 08:09:00-05:00,434.34,434.34,434.34,9,434.34,1037,434.34
2024-02-29 08:10:00-05:00,434.36,434.36,434.36,9,434.36,267,434.36
2024-02-29 08:11:00-05:00,434.3,434.311,434.29,19,434.31,3102,434.2982
2024-02-29 08:12:00-05:00,434.2804,434.2804,434.28,13,434.28,478,434.280132
2024-02-29 08:13:00-05:00,434.38,434.42,434.35,16,434.35,2676,434.383627
2024-02-29 08:14:00-05:00,434.4,434.4,434.4,33,434.4,1707,434.4
2024-02-29 08:15:00-05:00,434.53,434.53,434.41,40,434.41,2414,434.441491
2024-02-29 08:16:00-05:00,434.36,434.5,434.36,37,434.5,3384,434.415329
2024-02-29 08:17:00-05:00,434.33,434.35,434.33,25,434.35,1151,434.344957
2024-02-29 08:18:00-05:00,434.36,434.4004,434.36,27,434.36,1052,434.370672
